County,7-Day Cases,7-Day Deaths,Total Cases,Total Deaths
Fairfield County,0,0,225955,2747
Hartford County,0,0,199444,3188
Litchfield County,0,0,35277,468
Middlesex County,0,0,32609,488
New Haven County,0,0,216210,2871
New London County,0,0,61648,679
Tolland County,0,0,23494,281
Windham County,0,0,27822,310
